Provice;Country;Lat;Long;Date;Deaths
Anhui;Mainland China;31.8257;117.2264;1/22/20;0
Anhui;Mainland China;31.8257;117.2264;1/23/20;0
Anhui;Mainland China;31.8257;117.2264;1/24/20;0
Anhui;Mainland China;31.8257;117.2264;1/25/20;0
Anhui;Mainland China;31.8257;117.2264;1/26/20;0
Anhui;Mainland China;31.8257;117.2264;1/27/20;0
Anhui;Mainland China;31.8257;117.2264;1/28/20;0
Anhui;Mainland China;31.8257;117.2264;1/29/20;0
Anhui;Mainland China;31.8257;117.2264;1/30/20;0
Anhui;Mainland China;31.8257;117.2264;1/31/20;0
Anhui;Mainland China;31.8257;117.2264;2/1/20;0
Anhui;Mainland China;31.8257;117.2264;2/2/20;0
Anhui;Mainland China;31.8257;117.2264;2/3/20;0
Anhui;Mainland China;31.8257;117.2264;2/4/20;0
Anhui;Mainland China;31.8257;117.2264;2/5/20;0
Anhui;Mainland China;31.8257;117.2264;2/6/20;0
Anhui;Mainland China;31.8257;117.2264;2/7/20;0
Anhui;Mainland China;31.8257;117.2264;2/8/20;0
Anhui;Mainland China;31.8257;117.2264;2/9/20;1
Anhui;Mainland China;31.8257;117.2264;2/10/20;3
Anhui;Mainland China;31.8257;117.2264;2/11/20;4
Anhui;Mainland China;31.8257;117.2264;2/12/20;4
Anhui;Mainland China;31.8257;117.2264;2/13/20;5
Anhui;Mainland China;31.8257;117.2264;2/14/20;6
Anhui;Mainland China;31.8257;117.2264;2/15/20;6
Anhui;Mainland China;31.8257;117.2264;2/16/20;6
Anhui;Mainland China;31.8257;117.2264;2/17/20;6
Anhui;Mainland China;31.8257;117.2264;2/18/20;6
Anhui;Mainland China;31.8257;117.2264;2/19/20;6
Anhui;Mainland China;31.8257;117.2264;2/20/20;6
Anhui;Mainland China;31.8257;117.2264;2/21/20;6
Anhui;Mainland China;31.8257;117.2264;2/22/20;6
Anhui;Mainland China;31.8257;117.2264;2/23/20;6
Anhui;Mainland China;31.8257;117.2264;2/24/20;6
Anhui;Mainland China;31.8257;117.2264;2/25/20;6
Anhui;Mainland China;31.8257;117.2264;2/26/20;6
Anhui;Mainland China;31.8257;117.2264;2/27/20;6
Anhui;Mainland China;31.8257;117.2264;2/28/20;6
Anhui;Mainland China;31.8257;117.2264;2/29/20;6
Anhui;Mainland China;31.8257;117.2264;3/1/20;6
Anhui;Mainland China;31.8257;117.2264;3/2/20;6
Anhui;Mainland China;31.8257;117.2264;3/3/20;6
Anhui;Mainland China;31.8257;117.2264;3/4/20;6
Anhui;Mainland China;31.8257;117.2264;3/5/20;6
Anhui;Mainland China;31.8257;117.2264;3/6/20;6
Anhui;Mainland China;31.8257;117.2264;3/7/20;6
Beijing;Mainland China;40.1824;116.4142;1/22/20;0
Beijing;Mainland China;40.1824;116.4142;1/23/20;0
Beijing;Mainland China;40.1824;116.4142;1/24/20;0
Beijing;Mainland China;40.1824;116.4142;1/25/20;0
Beijing;Mainland China;40.1824;116.4142;1/26/20;0
Beijing;Mainland China;40.1824;116.4142;1/27/20;1
Beijing;Mainland China;40.1824;116.4142;1/28/20;1
Beijing;Mainland China;40.1824;116.4142;1/29/20;1
Beijing;Mainland China;40.1824;116.4142;1/30/20;1
Beijing;Mainland China;40.1824;116.4142;1/31/20;1
Beijing;Mainland China;40.1824;116.4142;2/1/20;1
Beijing;Mainland China;40.1824;116.4142;2/2/20;1
Beijing;Mainland China;40.1824;116.4142;2/3/20;1
Beijing;Mainland China;40.1824;116.4142;2/4/20;1
Beijing;Mainland China;40.1824;116.4142;2/5/20;1
Beijing;Mainland China;40.1824;116.4142;2/6/20;1
Beijing;Mainland China;40.1824;116.4142;2/7/20;1
Beijing;Mainland China;40.1824;116.4142;2/8/20;2
Beijing;Mainland China;40.1824;116.4142;2/9/20;2
Beijing;Mainland China;40.1824;116.4142;2/10/20;2
Beijing;Mainland China;40.1824;116.4142;2/11/20;3
Beijing;Mainland China;40.1824;116.4142;2/12/20;3
Beijing;Mainland China;40.1824;116.4142;2/13/20;3
Beijing;Mainland China;40.1824;116.4142;2/14/20;3
Beijing;Mainland China;40.1824;116.4142;2/15/20;4
Beijing;Mainland China;40.1824;116.4142;2/16/20;4
Beijing;Mainland China;40.1824;116.4142;2/17/20;4
Beijing;Mainland China;40.1824;116.4142;2/18/20;4
Beijing;Mainland China;40.1824;116.4142;2/19/20;4
Beijing;Mainland China;40.1824;116.4142;2/20/20;4
Beijing;Mainland China;40.1824;116.4142;2/21/20;4
Beijing;Mainland China;40.1824;116.4142;2/22/20;4
Beijing;Mainland China;40.1824;116.4142;2/23/20;4
Beijing;Mainland China;40.1824;116.4142;2/24/20;4
Beijing;Mainland China;40.1824;116.4142;2/25/20;4
Beijing;Mainland China;40.1824;116.4142;2/26/20;4
Beijing;Mainland China;40.1824;116.4142;2/27/20;5
Beijing;Mainland China;40.1824;116.4142;2/28/20;7
Beijing;Mainland China;40.1824;116.4142;2/29/20;8
Beijing;Mainland China;40.1824;116.4142;3/1/20;8
Beijing;Mainland China;40.1824;116.4142;3/2/20;8
Beijing;Mainland China;40.1824;116.4142;3/3/20;8
Beijing;Mainland China;40.1824;116.4142;3/4/20;8
Beijing;Mainland China;40.1824;116.4142;3/5/20;8
Beijing;Mainland China;40.1824;116.4142;3/6/20;8
Beijing;Mainland China;40.1824;116.4142;3/7/20;8
Chongqing;Mainland China;30.0572;107.874;1/22/20;0
Chongqing;Mainland China;30.0572;107.874;1/23/20;0
Chongqing;Mainland China;30.0572;107.874;1/24/20;0
Chongqing;Mainland China;30.0572;107.874;1/25/20;0
Chongqing;Mainland China;30.0572;107.874;1/26/20;0
Chongqing;Mainland China;30.0572;107.874;1/27/20;0
Chongqing;Mainland China;30.0572;107.874;1/28/20;0
Chongqing;Mainland China;30.0572;107.874;1/29/20;0
Chongqing;Mainland China;30.0572;107.874;1/30/20;0
Chongqing;Mainland China;30.0572;107.874;1/31/20;0
Chongqing;Mainland China;30.0572;107.874;2/1/20;1
Chongqing;Mainland China;30.0572;107.874;2/2/20;2
Chongqing;Mainland China;30.0572;107.874;2/3/20;2
Chongqing;Mainland China;30.0572;107.874;2/4/20;2
Chongqing;Mainland China;30.0572;107.874;2/5/20;2
Chongqing;Mainland China;30.0572;107.874;2/6/20;2
Chongqing;Mainland China;30.0572;107.874;2/7/20;2
Chongqing;Mainland China;30.0572;107.874;2/8/20;2
Chongqing;Mainland China;30.0572;107.874;2/9/20;2
Chongqing;Mainland China;30.0572;107.874;2/10/20;2
Chongqing;Mainland China;30.0572;107.874;2/11/20;3
Chongqing;Mainland China;30.0572;107.874;2/12/20;3
Chongqing;Mainland China;30.0572;107.874;2/13/20;4
Chongqing;Mainland China;30.0572;107.874;2/14/20;5
Chongqing;Mainland China;30.0572;107.874;2/15/20;5
Chongqing;Mainland China;30.0572;107.874;2/16/20;5
Chongqing;Mainland China;30.0572;107.874;2/17/20;5
Chongqing;Mainland China;30.0572;107.874;2/18/20;5
Chongqing;Mainland China;30.0572;107.874;2/19/20;5
Chongqing;Mainland China;30.0572;107.874;2/20/20;6
Chongqing;Mainland China;30.0572;107.874;2/21/20;6
Chongqing;Mainland China;30.0572;107.874;2/22/20;6
Chongqing;Mainland China;30.0572;107.874;2/23/20;6
Chongqing;Mainland China;30.0572;107.874;2/24/20;6
Chongqing;Mainland China;30.0572;107.874;2/25/20;6
Chongqing;Mainland China;30.0572;107.874;2/26/20;6
Chongqing;Mainland China;30.0572;107.874;2/27/20;6
Chongqing;Mainland China;30.0572;107.874;2/28/20;6
Chongqing;Mainland China;30.0572;107.874;2/29/20;6
Chongqing;Mainland China;30.0572;107.874;3/1/20;6
Chongqing;Mainland China;30.0572;107.874;3/2/20;6
Chongqing;Mainland China;30.0572;107.874;3/3/20;6
Chongqing;Mainland China;30.0572;107.874;3/4/20;6
Chongqing;Mainland China;30.0572;107.874;3/5/20;6
Chongqing;Mainland China;30.0572;107.874;3/6/20;6
Chongqing;Mainland China;30.0572;107.874;3/7/20;6
Fujian;Mainland China;26.0789;117.9874;1/22/20;0
Fujian;Mainland China;26.0789;117.9874;1/23/20;0
Fujian;Mainland China;26.0789;117.9874;1/24/20;0
Fujian;Mainland China;26.0789;117.9874;1/25/20;0
Fujian;Mainland China;26.0789;117.9874;1/26/20;0
Fujian;Mainland China;26.0789;117.9874;1/27/20;0
Fujian;Mainland China;26.0789;117.9874;1/28/20;0
Fujian;Mainland China;26.0789;117.9874;1/29/20;0
Fujian;Mainland China;26.0789;117.9874;1/30/20;0
Fujian;Mainland China;26.0789;117.9874;1/31/20;0
Fujian;Mainland China;26.0789;117.9874;2/1/20;0
Fujian;Mainland China;26.0789;117.9874;2/2/20;0
Fujian;Mainland China;26.0789;117.9874;2/3/20;0
Fujian;Mainland China;26.0789;117.9874;2/4/20;0
Fujian;Mainland China;26.0789;117.9874;2/5/20;0
Fujian;Mainland China;26.0789;117.9874;2/6/20;0
Fujian;Mainland China;26.0789;117.9874;2/7/20;0
Fujian;Mainland China;26.0789;117.9874;2/8/20;0
Fujian;Mainland China;26.0789;117.9874;2/9/20;0
Fujian;Mainland China;26.0789;117.9874;2/10/20;0
Fujian;Mainland China;26.0789;117.9874;2/11/20;0
Fujian;Mainland China;26.0789;117.9874;2/12/20;0
Fujian;Mainland China;26.0789;117.9874;2/13/20;0
Fujian;Mainland China;26.0789;117.9874;2/14/20;0
Fujian;Mainland China;26.0789;117.9874;2/15/20;0
Fujian;Mainland China;26.0789;117.9874;2/16/20;0
Fujian;Mainland China;26.0789;117.9874;2/17/20;0
Fujian;Mainland China;26.0789;117.9874;2/18/20;0
Fujian;Mainland China;26.0789;117.9874;2/19/20;0
Fujian;Mainland China;26.0789;117.9874;2/20/20;1
Fujian;Mainland China;26.0789;117.9874;2/21/20;1
Fujian;Mainland China;26.0789;117.9874;2/22/20;1
Fujian;Mainland China;26.0789;117.9874;2/23/20;1
Fujian;Mainland China;26.0789;117.9874;2/24/20;1
Fujian;Mainland China;26.0789;117.9874;2/25/20;1
Fujian;Mainland China;26.0789;117.9874;2/26/20;1
Fujian;Mainland China;26.0789;117.9874;2/27/20;1
Fujian;Mainland China;26.0789;117.9874;2/28/20;1
Fujian;Mainland China;26.0789;117.9874;2/29/20;1
Fujian;Mainland China;26.0789;117.9874;3/1/20;1
Fujian;Mainland China;26.0789;117.9874;3/2/20;1
Fujian;Mainland China;26.0789;117.9874;3/3/20;1
Fujian;Mainland China;26.0789;117.9874;3/4/20;1
Fujian;Mainland China;26.0789;117.9874;3/5/20;1
Fujian;Mainland China;26.0789;117.9874;3/6/20;1
Fujian;Mainland China;26.0789;117.9874;3/7/20;1
Gansu;Mainland China;36.0611;103.8343;1/22/20;0
Gansu;Mainland China;36.0611;103.8343;1/23/20;0
Gansu;Mainland China;36.0611;103.8343;1/24/20;0
Gansu;Mainland China;36.0611;103.8343;1/25/20;0
Gansu;Mainland China;36.0611;103.8343;1/26/20;0
Gansu;Mainland China;36.0611;103.8343;1/27/20;0
Gansu;Mainland China;36.0611;103.8343;1/28/20;0
Gansu;Mainland China;36.0611;103.8343;1/29/20;0
Gansu;Mainland China;36.0611;103.8343;1/30/20;0
Gansu;Mainland China;36.0611;103.8343;1/31/20;0
Gansu;Mainland China;36.0611;103.8343;2/1/20;0
Gansu;Mainland China;36.0611;103.8343;2/2/20;0
Gansu;Mainland China;36.0611;103.8343;2/3/20;0
Gansu;Mainland China;36.0611;103.8343;2/4/20;0
Gansu;Mainland China;36.0611;103.8343;2/5/20;0
Gansu;Mainland China;36.0611;103.8343;2/6/20;0
Gansu;Mainland China;36.0611;103.8343;2/7/20;0
Gansu;Mainland China;36.0611;103.8343;2/8/20;1
Gansu;Mainland China;36.0611;103.8343;2/9/20;2
Gansu;Mainland China;36.0611;103.8343;2/10/20;2
Gansu;Mainland China;36.0611;103.8343;2/11/20;2
Gansu;Mainland China;36.0611;103.8343;2/12/20;2
Gansu;Mainland China;36.0611;103.8343;2/13/20;2
Gansu;Mainland China;36.0611;103.8343;2/14/20;2
Gansu;Mainland China;36.0611;103.8343;2/15/20;2
Gansu;Mainland China;36.0611;103.8343;2/16/20;2
Gansu;Mainland China;36.0611;103.8343;2/17/20;2
Gansu;Mainland China;36.0611;103.8343;2/18/20;2
Gansu;Mainland China;36.0611;103.8343;2/19/20;2
Gansu;Mainland China;36.0611;103.8343;2/20/20;2
Gansu;Mainland China;36.0611;103.8343;2/21/20;2
Gansu;Mainland China;36.0611;103.8343;2/22/20;2
Gansu;Mainland China;36.0611;103.8343;2/23/20;2
Gansu;Mainland China;36.0611;103.8343;2/24/20;2
Gansu;Mainland China;36.0611;103.8343;2/25/20;2
Gansu;Mainland China;36.0611;103.8343;2/26/20;2
Gansu;Mainland China;36.0611;103.8343;2/27/20;2
Gansu;Mainland China;36.0611;103.8343;2/28/20;2
Gansu;Mainland China;36.0611;103.8343;2/29/20;2
Gansu;Mainland China;36.0611;103.8343;3/1/20;2
Gansu;Mainland China;36.0611;103.8343;3/2/20;2
Gansu;Mainland China;36.0611;103.8343;3/3/20;2
Gansu;Mainland China;36.0611;103.8343;3/4/20;2
Gansu;Mainland China;36.0611;103.8343;3/5/20;2
Gansu;Mainland China;36.0611;103.8343;3/6/20;2
Gansu;Mainland China;36.0611;103.8343;3/7/20;2
Guangdong;Mainland China;23.3417;113.4244;1/22/20;0
Guangdong;Mainland China;23.3417;113.4244;1/23/20;0
Guangdong;Mainland China;23.3417;113.4244;1/24/20;0
Guangdong;Mainland China;23.3417;113.4244;1/25/20;0
Guangdong;Mainland China;23.3417;113.4244;1/26/20;0
Guangdong;Mainland China;23.3417;113.4244;1/27/20;0
Guangdong;Mainland China;23.3417;113.4244;1/28/20;0
Guangdong;Mainland China;23.3417;113.4244;1/29/20;0
Guangdong;Mainland China;23.3417;113.4244;1/30/20;0
Guangdong;Mainland China;23.3417;113.4244;1/31/20;0
Guangdong;Mainland China;23.3417;113.4244;2/1/20;0
Guangdong;Mainland China;23.3417;113.4244;2/2/20;0
Guangdong;Mainland China;23.3417;113.4244;2/3/20;0
Guangdong;Mainland China;23.3417;113.4244;2/4/20;0
Guangdong;Mainland China;23.3417;113.4244;2/5/20;0
Guangdong;Mainland China;23.3417;113.4244;2/6/20;0
Guangdong;Mainland China;23.3417;113.4244;2/7/20;1
Guangdong;Mainland China;23.3417;113.4244;2/8/20;1
Guangdong;Mainland China;23.3417;113.4244;2/9/20;1
Guangdong;Mainland China;23.3417;113.4244;2/10/20;1
Guangdong;Mainland China;23.3417;113.4244;2/11/20;1
Guangdong;Mainland China;23.3417;113.4244;2/12/20;1
Guangdong;Mainland China;23.3417;113.4244;2/13/20;2
Guangdong;Mainland China;23.3417;113.4244;2/14/20;2
Guangdong;Mainland China;23.3417;113.4244;2/15/20;2
Guangdong;Mainland China;23.3417;113.4244;2/16/20;2
Guangdong;Mainland China;23.3417;113.4244;2/17/20;4
Guangdong;Mainland China;23.3417;113.4244;2/18/20;4
Guangdong;Mainland China;23.3417;113.4244;2/19/20;5
Guangdong;Mainland China;23.3417;113.4244;2/20/20;5
Guangdong;Mainland China;23.3417;113.4244;2/21/20;5
Guangdong;Mainland China;23.3417;113.4244;2/22/20;5
Guangdong;Mainland China;23.3417;113.4244;2/23/20;6
Guangdong;Mainland China;23.3417;113.4244;2/24/20;6
Guangdong;Mainland China;23.3417;113.4244;2/25/20;7
Guangdong;Mainland China;23.3417;113.4244;2/26/20;7
Guangdong;Mainland China;23.3417;113.4244;2/27/20;7
Guangdong;Mainland China;23.3417;113.4244;2/28/20;7
Guangdong;Mainland China;23.3417;113.4244;2/29/20;7
Guangdong;Mainland China;23.3417;113.4244;3/1/20;7
Guangdong;Mainland China;23.3417;113.4244;3/2/20;7
Guangdong;Mainland China;23.3417;113.4244;3/3/20;7
Guangdong;Mainland China;23.3417;113.4244;3/4/20;7
Guangdong;Mainland China;23.3417;113.4244;3/5/20;7
Guangdong;Mainland China;23.3417;113.4244;3/6/20;7
Guangdong;Mainland China;23.3417;113.4244;3/7/20;7
Guangxi;Mainland China;23.8298;108.7881;1/22/20;0
Guangxi;Mainland China;23.8298;108.7881;1/23/20;0
Guangxi;Mainland China;23.8298;108.7881;1/24/20;0
Guangxi;Mainland China;23.8298;108.7881;1/25/20;0
Guangxi;Mainland China;23.8298;108.7881;1/26/20;0
Guangxi;Mainland China;23.8298;108.7881;1/27/20;0
Guangxi;Mainland China;23.8298;108.7881;1/28/20;0
Guangxi;Mainland China;23.8298;108.7881;1/29/20;0
Guangxi;Mainland China;23.8298;108.7881;1/30/20;0
Guangxi;Mainland China;23.8298;108.7881;1/31/20;0
Guangxi;Mainland China;23.8298;108.7881;2/1/20;0
Guangxi;Mainland China;23.8298;108.7881;2/2/20;0
Guangxi;Mainland China;23.8298;108.7881;2/3/20;0
Guangxi;Mainland China;23.8298;108.7881;2/4/20;0
Guangxi;Mainland China;23.8298;108.7881;2/5/20;0
Guangxi;Mainland China;23.8298;108.7881;2/6/20;0
Guangxi;Mainland China;23.8298;108.7881;2/7/20;0
Guangxi;Mainland China;23.8298;108.7881;2/8/20;0
Guangxi;Mainland China;23.8298;108.7881;2/9/20;1
Guangxi;Mainland China;23.8298;108.7881;2/10/20;1
Guangxi;Mainland China;23.8298;108.7881;2/11/20;1
Guangxi;Mainland China;23.8298;108.7881;2/12/20;1
Guangxi;Mainland China;23.8298;108.7881;2/13/20;2
Guangxi;Mainland China;23.8298;108.7881;2/14/20;2
Guangxi;Mainland China;23.8298;108.7881;2/15/20;2
Guangxi;Mainland China;23.8298;108.7881;2/16/20;2
Guangxi;Mainland China;23.8298;108.7881;2/17/20;2
Guangxi;Mainland China;23.8298;108.7881;2/18/20;2
Guangxi;Mainland China;23.8298;108.7881;2/19/20;2
Guangxi;Mainland China;23.8298;108.7881;2/20/20;2
Guangxi;Mainland China;23.8298;108.7881;2/21/20;2
Guangxi;Mainland China;23.8298;108.7881;2/22/20;2
Guangxi;Mainland China;23.8298;108.7881;2/23/20;2
Guangxi;Mainland China;23.8298;108.7881;2/24/20;2
Guangxi;Mainland China;23.8298;108.7881;2/25/20;2
Guangxi;Mainland China;23.8298;108.7881;2/26/20;2
Guangxi;Mainland China;23.8298;108.7881;2/27/20;2
Guangxi;Mainland China;23.8298;108.7881;2/28/20;2
Guangxi;Mainland China;23.8298;108.7881;2/29/20;2
Guangxi;Mainland China;23.8298;108.7881;3/1/20;2
Guangxi;Mainland China;23.8298;108.7881;3/2/20;2
Guangxi;Mainland China;23.8298;108.7881;3/3/20;2
Guangxi;Mainland China;23.8298;108.7881;3/4/20;2
Guangxi;Mainland China;23.8298;108.7881;3/5/20;2
Guangxi;Mainland China;23.8298;108.7881;3/6/20;2
Guangxi;Mainland China;23.8298;108.7881;3/7/20;2
Guizhou;Mainland China;26.8154;106.8748;1/22/20;0
Guizhou;Mainland China;26.8154;106.8748;1/23/20;0
Guizhou;Mainland China;26.8154;106.8748;1/24/20;0
Guizhou;Mainland China;26.8154;106.8748;1/25/20;0
Guizhou;Mainland China;26.8154;106.8748;1/26/20;0
Guizhou;Mainland China;26.8154;106.8748;1/27/20;0
Guizhou;Mainland China;26.8154;106.8748;1/28/20;0
Guizhou;Mainland China;26.8154;106.8748;1/29/20;0
Guizhou;Mainland China;26.8154;106.8748;1/30/20;0
Guizhou;Mainland China;26.8154;106.8748;1/31/20;0
Guizhou;Mainland China;26.8154;106.8748;2/1/20;0
Guizhou;Mainland China;26.8154;106.8748;2/2/20;0
Guizhou;Mainland China;26.8154;106.8748;2/3/20;0
Guizhou;Mainland China;26.8154;106.8748;2/4/20;0
Guizhou;Mainland China;26.8154;106.8748;2/5/20;1
Guizhou;Mainland China;26.8154;106.8748;2/6/20;1
Guizhou;Mainland China;26.8154;106.8748;2/7/20;1
Guizhou;Mainland China;26.8154;106.8748;2/8/20;1
Guizhou;Mainland China;26.8154;106.8748;2/9/20;1
Guizhou;Mainland China;26.8154;106.8748;2/10/20;1
Guizhou;Mainland China;26.8154;106.8748;2/11/20;1
Guizhou;Mainland China;26.8154;106.8748;2/12/20;1
Guizhou;Mainland China;26.8154;106.8748;2/13/20;1
Guizhou;Mainland China;26.8154;106.8748;2/14/20;1
Guizhou;Mainland China;26.8154;106.8748;2/15/20;1
Guizhou;Mainland China;26.8154;106.8748;2/16/20;1
Guizhou;Mainland China;26.8154;106.8748;2/17/20;1
Guizhou;Mainland China;26.8154;106.8748;2/18/20;2
Guizhou;Mainland China;26.8154;106.8748;2/19/20;2
Guizhou;Mainland China;26.8154;106.8748;2/20/20;2
Guizhou;Mainland China;26.8154;106.8748;2/21/20;2
Guizhou;Mainland China;26.8154;106.8748;2/22/20;2
Guizhou;Mainland China;26.8154;106.8748;2/23/20;2
Guizhou;Mainland China;26.8154;106.8748;2/24/20;2
Guizhou;Mainland China;26.8154;106.8748;2/25/20;2
Guizhou;Mainland China;26.8154;106.8748;2/26/20;2
Guizhou;Mainland China;26.8154;106.8748;2/27/20;2
Guizhou;Mainland China;26.8154;106.8748;2/28/20;2
Guizhou;Mainland China;26.8154;106.8748;2/29/20;2
Guizhou;Mainland China;26.8154;106.8748;3/1/20;2
Guizhou;Mainland China;26.8154;106.8748;3/2/20;2
Guizhou;Mainland China;26.8154;106.8748;3/3/20;2
Guizhou;Mainland China;26.8154;106.8748;3/4/20;2
Guizhou;Mainland China;26.8154;106.8748;3/5/20;2
Guizhou;Mainland China;26.8154;106.8748;3/6/20;2
Guizhou;Mainland China;26.8154;106.8748;3/7/20;2
Hainan;Mainland China;19.1959;109.7453;1/22/20;0
Hainan;Mainland China;19.1959;109.7453;1/23/20;0
Hainan;Mainland China;19.1959;109.7453;1/24/20;0
Hainan;Mainland China;19.1959;109.7453;1/25/20;0
Hainan;Mainland China;19.1959;109.7453;1/26/20;0
Hainan;Mainland China;19.1959;109.7453;1/27/20;1
Hainan;Mainland China;19.1959;109.7453;1/28/20;1
Hainan;Mainland China;19.1959;109.7453;1/29/20;1
Hainan;Mainland China;19.1959;109.7453;1/30/20;1
Hainan;Mainland China;19.1959;109.7453;1/31/20;1
Hainan;Mainland China;19.1959;109.7453;2/1/20;1
Hainan;Mainland China;19.1959;109.7453;2/2/20;1
Hainan;Mainland China;19.1959;109.7453;2/3/20;1
Hainan;Mainland China;19.1959;109.7453;2/4/20;1
Hainan;Mainland China;19.1959;109.7453;2/5/20;1
Hainan;Mainland China;19.1959;109.7453;2/6/20;1
Hainan;Mainland China;19.1959;109.7453;2/7/20;2
Hainan;Mainland China;19.1959;109.7453;2/8/20;2
Hainan;Mainland China;19.1959;109.7453;2/9/20;3
Hainan;Mainland China;19.1959;109.7453;2/10/20;3
Hainan;Mainland China;19.1959;109.7453;2/11/20;3
Hainan;Mainland China;19.1959;109.7453;2/12/20;4
Hainan;Mainland China;19.1959;109.7453;2/13/20;4
Hainan;Mainland China;19.1959;109.7453;2/14/20;4
Hainan;Mainland China;19.1959;109.7453;2/15/20;4
Hainan;Mainland China;19.1959;109.7453;2/16/20;4
Hainan;Mainland China;19.1959;109.7453;2/17/20;4
Hainan;Mainland China;19.1959;109.7453;2/18/20;4
Hainan;Mainland China;19.1959;109.7453;2/19/20;4
Hainan;Mainland China;19.1959;109.7453;2/20/20;4
Hainan;Mainland China;19.1959;109.7453;2/21/20;4
Hainan;Mainland China;19.1959;109.7453;2/22/20;4
Hainan;Mainland China;19.1959;109.7453;2/23/20;5
Hainan;Mainland China;19.1959;109.7453;2/24/20;5
Hainan;Mainland China;19.1959;109.7453;2/25/20;5
Hainan;Mainland China;19.1959;109.7453;2/26/20;5
Hainan;Mainland China;19.1959;109.7453;2/27/20;5
Hainan;Mainland China;19.1959;109.7453;2/28/20;5
Hainan;Mainland China;19.1959;109.7453;2/29/20;5
Hainan;Mainland China;19.1959;109.7453;3/1/20;5
Hainan;Mainland China;19.1959;109.7453;3/2/20;5
Hainan;Mainland China;19.1959;109.7453;3/3/20;5
Hainan;Mainland China;19.1959;109.7453;3/4/20;5
Hainan;Mainland China;19.1959;109.7453;3/5/20;6
Hainan;Mainland China;19.1959;109.7453;3/6/20;6
Hainan;Mainland China;19.1959;109.7453;3/7/20;6
Hebei;Mainland China;38.0428;114.5149;1/22/20;0
Hebei;Mainland China;38.0428;114.5149;1/23/20;1
Hebei;Mainland China;38.0428;114.5149;1/24/20;1
Hebei;Mainland China;38.0428;114.5149;1/25/20;1
Hebei;Mainland China;38.0428;114.5149;1/26/20;1
Hebei;Mainland China;38.0428;114.5149;1/27/20;1
Hebei;Mainland China;38.0428;114.5149;1/28/20;1
Hebei;Mainland China;38.0428;114.5149;1/29/20;1
Hebei;Mainland China;38.0428;114.5149;1/30/20;1
Hebei;Mainland China;38.0428;114.5149;1/31/20;1
Hebei;Mainland China;38.0428;114.5149;2/1/20;1
Hebei;Mainland China;38.0428;114.5149;2/2/20;1
Hebei;Mainland China;38.0428;114.5149;2/3/20;1
Hebei;Mainland China;38.0428;114.5149;2/4/20;1
Hebei;Mainland China;38.0428;114.5149;2/5/20;1
Hebei;Mainland China;38.0428;114.5149;2/6/20;1
Hebei;Mainland China;38.0428;114.5149;2/7/20;1
Hebei;Mainland China;38.0428;114.5149;2/8/20;1
Hebei;Mainland China;38.0428;114.5149;2/9/20;2
Hebei;Mainland China;38.0428;114.5149;2/10/20;2
Hebei;Mainland China;38.0428;114.5149;2/11/20;2
Hebei;Mainland China;38.0428;114.5149;2/12/20;2
Hebei;Mainland China;38.0428;114.5149;2/13/20;3
Hebei;Mainland China;38.0428;114.5149;2/14/20;3
Hebei;Mainland China;38.0428;114.5149;2/15/20;3
Hebei;Mainland China;38.0428;114.5149;2/16/20;3
Hebei;Mainland China;38.0428;114.5149;2/17/20;3
Hebei;Mainland China;38.0428;114.5149;2/18/20;4
Hebei;Mainland China;38.0428;114.5149;2/19/20;4
Hebei;Mainland China;38.0428;114.5149;2/20/20;5
Hebei;Mainland China;38.0428;114.5149;2/21/20;5
Hebei;Mainland China;38.0428;114.5149;2/22/20;6
Hebei;Mainland China;38.0428;114.5149;2/23/20;6
Hebei;Mainland China;38.0428;114.5149;2/24/20;6
Hebei;Mainland China;38.0428;114.5149;2/25/20;6
Hebei;Mainland China;38.0428;114.5149;2/26/20;6
Hebei;Mainland China;38.0428;114.5149;2/27/20;6
Hebei;Mainland China;38.0428;114.5149;2/28/20;6
Hebei;Mainland China;38.0428;114.5149;2/29/20;6
Hebei;Mainland China;38.0428;114.5149;3/1/20;6
Hebei;Mainland China;38.0428;114.5149;3/2/20;6
Hebei;Mainland China;38.0428;114.5149;3/3/20;6
Hebei;Mainland China;38.0428;114.5149;3/4/20;6
Hebei;Mainland China;38.0428;114.5149;3/5/20;6
Hebei;Mainland China;38.0428;114.5149;3/6/20;6
Hebei;Mainland China;38.0428;114.5149;3/7/20;6
Heilongjiang;Mainland China;47.862;127.7615;1/22/20;0
Heilongjiang;Mainland China;47.862;127.7615;1/23/20;0
Heilongjiang;Mainland China;47.862;127.7615;1/24/20;1
Heilongjiang;Mainland China;47.862;127.7615;1/25/20;1
Heilongjiang;Mainland China;47.862;127.7615;1/26/20;1
Heilongjiang;Mainland China;47.862;127.7615;1/27/20;1
Heilongjiang;Mainland China;47.862;127.7615;1/28/20;1
Heilongjiang;Mainland China;47.862;127.7615;1/29/20;1
Heilongjiang;Mainland China;47.862;127.7615;1/30/20;2
Heilongjiang;Mainland China;47.862;127.7615;1/31/20;2
Heilongjiang;Mainland China;47.862;127.7615;2/1/20;2
Heilongjiang;Mainland China;47.862;127.7615;2/2/20;2
Heilongjiang;Mainland China;47.862;127.7615;2/3/20;2
Heilongjiang;Mainland China;47.862;127.7615;2/4/20;2
Heilongjiang;Mainland China;47.862;127.7615;2/5/20;2
Heilongjiang;Mainland China;47.862;127.7615;2/6/20;3
